	X0.hr.rep.1	X2.hr.rep.1	X4.hr.rep.1	X6.hr.rep.1	X12.hr.rep.1	X24.hr.rep.1	X0.hr.rep.2	X2.hr.rep.2	X4.hr.rep.2	X6.hr.rep.2	X12.hr.rep.2	X24.hr.rep.2	X0.hr.rep.3	X2.hr.rep.3	X4.hr.rep.3	X6.hr.rep.3	X12.hr.rep.3	X24.hr.rep.3	GN	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significance
O94874	4.74756580170628	5.11776358287925	4.96046797806451	4.90801188735522	4.80114065853126	4.96679249893476	4.93563408428969	4.98115727619668	4.99064042883705	4.94998855158048	5.02375001833571	4.93211768451397	5.12397589477854	5.44332041059806	5.01497549081345	4.8615619267711	5.06492511258081	5.04344883041561	UFL1	0.0450610776966098	4.95825579910647	0.372417765811908	0.718985302553042	0.818971581358189	-7.38628097240748	Not significant
O94880	4.48942898214963	4.62143431422762	4.46406570995267	5.15562645438524	4.55560484502784	4.50201550126088	3.11924552268608	3.75374146362503	3.72209632767642	3.59520458203964	3.42111611974541	2.97938705104944	2.81456266217475	3.96911748719823	3.23723247929012	3.56547432843415	3.0721927533977	2.56394515763082	PHF14	-0.125963152356441	3.41143081282527	-1.06110243342542	0.318773002364491	0.479220219316426	-6.8734430892017	Not significant
O94885	3.58410618069933	3.61042116867624	3.51176195671316	4.1101281941865	3.97877066077077	4.73123707102956	3.00690657943616	3.60135060499552	3.02992572445936	3.66608123917143	4.24351291951569	4.21735729068123	4.31486723915406	4.22682960750385	4.30207069723308	4.51849925826859	4.70169628961851	5.55000239446459	SASH1	1.19757225229528	4.23407945924416	10.5666395907025	4.51419131035882e-06	0.000289177747821792	4.70476290804961	Upregulated (FDR < 0.01, log2FC > 0.6)
O94888	5.37985702568456	5.38082958142994	5.24224731186174	5.41164690400615	5.4326904910774	5.05705024136182	4.71345966737675	4.68732523876232	4.54538272835276	4.65355263196838	4.48073084914937	4.14130202599562	5.41340776798474	4.95109435046778	4.97746369526856	5.03618188480064	4.72119316328097	4.72516654977764	UBXN7	-0.527735214636991	4.90504054636352	-4.23874607955168	0.00266275766456444	0.0232101868645114	-2.15125361893286	Not significant
O94903	4.84381938332441	4.55602853678246	4.63580824418042	4.65213711273016	4.34842232932045	4.48444103966701	5.09286407302996	5.40405065736506	5.04529462213434	5.42925891383515	4.96110167265349	4.68569428609548	5.46161806620118	5.29639280997443	5.35162732636663	5.47415038665469	5.4802320973818	5.52725388899415	PROSC	-0.23363743593297	5.0159484562187	-1.73360211477638	0.120145403399089	0.249838676935727	-6.03200104669047	Not significant
O94905	4.50752571548793	4.7194698666864	4.60873758719512	4.88793213557314	4.48591238391706	4.43880225729739	5.27149666437919	5.57707040907372	5.38515933489645	5.73210069300022	5.21095138052239	5.02968229331668	5.61250763972802	5.64666093940443	5.58396951943055	5.8121767324901	5.58703380423263	5.50525234113316	ERLIN2	-0.139264375949304	5.06087781855706	-1.20546145574412	0.26152254529834	0.419923219012523	-6.715393627571	Not significant
O94906	4.68968018085644	4.53211580377723	4.79793891842372	4.9774696805577	4.60470572363988	4.55564143560686	4.63130865260934	4.69590621970142	4.53940854508326	4.73084713177385	4.59571014233414	4.65156461688088	5.15162307974157	5.17202785484141	4.98589087698617	5.16289617391403	5.18410725662885	4.99706470772373	PRPF6	-0.0894470509986265	4.7794804455698	-0.772205099521171	0.461579674447094	0.612585022488227	-7.14142347466951	Not significant
O94913	4.76301023158774	4.8764205020643	4.91038764348404	5.00209981560448	4.42490116444371	4.90744082283694	5.10678935553477	5.26299299787728	5.33945071052646	5.09982455034437	4.96969134297366	5.06925817993712	4.71029546371643	5.01566770334228	5.09907183017636	4.61009455353843	4.85529942598963	4.71378054034191	PCF11	0.0367948307590098	4.87842909899249	0.317674109249129	0.758639070692792	0.846834562136141	-7.40709194636133	Not significant
O94915	4.39690473719964	4.52128941950385	4.44831987272365	4.30351698735733	4.38500060304896	4.67818727814712	4.41275519930552	4.67828407826749	4.54809911457093	4.65819180068373	4.79226223457057	4.36474355583334	4.63767221440278	4.66352708738629	4.59154599466468	4.80525983420358	4.82897622075661	4.47671967234095	FRYL	0.0241061184711559	4.49449710953822	0.185144556686927	0.857595075157843	0.912669988241374	-7.44403297467284	Not significant
O94925-3	2.82510213567497	2.61114960089427	2.54137920472674	3.73256410910758	3.91947340355203	3.91723911874928	5.91969558451159	6.06237047886765	5.9317746366716	6.16976109229823	6.35021765060405	6.64820874250169	4.8987825955157	5.0078916949973	5.04428983995149	5.21400796321536	5.53999446593722	5.67472676014563	GLS	0.865531435231446	4.98062582284981	6.87672384878353	0.00011123450969963	0.00284177687875484	1.2637628752057	Upregulated (FDR < 0.01, log2FC > 0.6)
O94927	3.85164147778085	4.19528652821955	3.93271165894192	4.11986341028206	3.89759839281848	3.87597287674879	3.8536412941786	4.36458424208337	4.11579997649145	3.88566950928466	4.13998843271251	3.82868607474352	4.53474674608381	4.32411795007492	4.30902116924513	4.81006255490213	4.50795289817196	4.48334734840965	HAUS5	-0.017341072713767	4.07133930299087	-0.153289002158474	0.881860646754346	0.927455500090578	-7.45003748454785	Not significant
O94966-6	5.16320417459953	5.57450888708406	5.4041481984014	5.33503575331306	5.48987334635184	5.48448120984365	4.14182391632832	4.79793212585741	4.38057687909743	4.6160478258249	4.51683986029651	4.3756273108582	4.26151603353728	4.31374311453042	4.22644506411758	4.259976407607	4.66919407430893	4.58285702175751	USP19	0.292140472664742	4.66825161115408	2.57368118731844	0.0321813716739808	0.107450120354285	-4.74991222812329	Not significant
O94973	4.72083560358784	4.68782056177427	4.54927824296471	4.76511894603296	5.00211829236499	4.96826388524398	5.17142777454228	5.36818103628423	5.32374764977801	5.35770215750624	5.71761622946093	5.78580048437239	4.97248653390347	4.79079792821603	4.55315941999121	5.01637691428726	5.12126057373889	5.04040210691836	AP2A2	0.309905521500379	5.10986939809472	2.25069774154682	0.0535931121856531	0.148496860878517	-5.25861863193658	Not significant
O94979	4.97936414224858	4.88047003261282	4.7135379819495	4.4520444416184	4.46096487795089	4.7250964069322	5.02813877281279	5.01876193458669	4.90940782573931	4.97443524564481	4.84526336953005	5.07015581872107	4.62919083667868	4.88354161774892	4.40603499792045	4.74165683482532	4.74043504456956	4.62748387573102	SEC31A	-0.0713192167852541	4.84323830885406	-0.587249932948309	0.572782924996889	0.706432274162829	-7.274343199656	Not significant
O94992	3.55287190428373	2.94019101388744	3.20736167200649	2.84700518561191	2.69314784128071	3.12722476633965	3.65974467704392	3.28769370294177	3.3337863717557	3.52672043269192	3.40591363337103	3.2248662863123	3.13106714416029	3.51300543482878	3.52287181533638	2.99709628762163	2.85480225651992	2.95009111755398	HEXIM1	-0.347167185094004	3.27431098261565	-2.89739796406019	0.0193730151299554	0.0771326353782641	-4.23316012826833	Not significant
O95067	5.12495822049085	5.1324615464688	5.32843522878776	5.29313389223079	4.54931967167707	3.56669878583794	4.06539183983093	3.90146047978131	3.85502806512891	3.97837999151351	3.23455007525429	2.93246789874199	4.47424398512586	4.36525629760298	4.52969207760238	4.48805464521945	4.11577457400122	3.30546254225716	CCNB2	-1.28665493953685	3.91153721204746	-9.81534066798816	7.9577639993547e-06	0.000421663247965807	4.10045875369406	Downregulated (FDR < 0.01, log2FC < -0.6)
O95071	4.34175075729621	4.47338561949031	4.5096212621717	4.62329180329765	4.43546323933509	4.61329381864698	4.08909571069085	4.07519251541609	3.9575646663414	4.01000451847253	4.03692373437708	4.14078409934478	4.1445319149809	4.71662266765017	4.57168579470947	4.43763469972129	4.7301111194265	4.45410718532915	UBR5	0.210935573450983	4.29726058104815	1.76719495068487	0.11410935902927	0.240893931901698	-5.98415520456962	Not significant
O95104	4.62004950292034	4.98327455074928	4.99915240338434	5.14576894179108	4.90806181239831	4.90603218388042	4.33681858529447	4.82670916492997	4.43586875291597	4.66943867736022	4.46498280440428	4.45155130725511	5.32234602558523	5.05163480019934	5.31929815606859	5.21161244540506	5.31492863203126	4.98084605232312	SCAF4	0.0197384765528698	4.76960727620978	0.135578349143173	0.895410691918634	0.934898934079435	-7.45288962745166	Not significant
O95140	4.21616989370867	4.37410812525036	4.42106361817457	5.25554712253917	4.84313398921716	4.52327738231483	5.31991776539921	6.02666038195789	5.77407672722474	5.68174511032704	5.74918859325021	5.85008644720401	4.48724460709678	4.66261668294802	4.50190264539122	4.80229036087589	5.00758693300334	4.82770904685905	MFN2	0.392580203391077	4.87073419043042	3.33581632246543	0.00988034382743254	0.0530743876186989	-3.53559782759011	Not significant
O95149	5.79060654416081	5.7117035113924	5.69201517115345	5.27677670636084	5.74030322273975	5.63679377067034	5.35630755185353	5.48640127968827	5.84716194471334	4.92955066595629	5.80935139719429	5.7792360548174	5.01427252626696	4.92174605552048	4.85468794123686	5.0319806415749	5.09296841501341	5.18814650330788	SNUPN	0.147663235504772	5.46089382517949	1.05872646855121	0.319792001763372	0.480079493378241	-6.87591908263439	Not significant
O95155-4	3.71546775054912	3.99926114391274	4.28506241950126	3.72985873150496	4.13193236212151	4.3476860774429	3.83781606266003	4.38741615607334	4.01294272458265	4.49809559723103	4.13570021425037	3.87189348751115	3.57164826607794	3.13382602890686	3.34007351419777	3.33230682403221	3.3600257645449	3.44414215290358	UBE4B	0.179596546190179	3.79810896619079	1.12145546052778	0.293731870191443	0.4549610923355	-6.80915850399452	Not significant
O95159	3.11097660491265	3.25422288523439	2.90671109752543	3.58818691663185	3.37173743186059	3.34241626500732	4.86330567550904	5.05090242153713	4.69398770538342	5.2899549160265	4.55209073646782	4.47255283117341	4.09419188244163	4.6168149461459	4.25802490908403	4.40214129905787	4.28390601803297	4.27443584938018	ZFPL1	0.00697692756586224	4.02631318473737	0.0466823833592612	0.963878801315206	0.978390329651646	-7.46193395936072	Not significant
O95163	3.51804624741183	3.34666084495168	3.56412640187218	3.46496708624117	3.43950539855512	3.35782047538264	4.20795623373014	3.92687482592264	3.97295531437716	3.82001834241729	4.07673496017201	4.06783378771722	3.08521992863223	3.44823882718818	3.11507714058618	3.18282396529136	2.75032806626016	3.1369786311088	IKBKAP	-0.0828631718551801	3.56230921733048	-0.705718072794073	0.499839598289317	0.645307981717937	-7.19291119543473	Not significant
O95168	4.53887628749582	4.41064252203404	4.56513454669845	4.936926178505	4.19092818621978	4.52013347647538	4.55240758236257	4.49962984690695	4.65448312544748	4.57387644962759	4.24647132803086	4.35031977155663	4.26387245174733	4.09171639567339	4.1844234539425	4.39723271082429	4.30435795939881	4.42893787430112	NDUFB4	-0.0185883997575308	4.44242457398981	-0.149757627193498	0.88455929527102	0.928927941106733	-7.45063394927857	Not significant
O95169	4.46232758009936	4.03131109968709	4.02091026308236	4.52544061167228	4.37387486386595	4.16286118566588	3.71543075496294	3.56290011215207	3.23747406522758	3.63148286514844	3.04532829926199	3.4269237676413	3.94189981883663	4.22544596813716	4.08972645485485	3.96164448717649	3.85569575652193	4.06703728811225	NDUFB8	-0.154278637493167	3.96274673255306	-1.16886635140784	0.275181492815273	0.435661736319863	-6.75683550075392	Not significant
O95182	6.54101283458874	6.36471920315539	6.3780492009957	6.51741632673365	6.4796397313331	6.37671571113648	6.67786021596974	6.72110181648357	6.37697524183166	6.75440417704548	6.35901473372009	6.39212572294157	4.9015338027695	5.02824722461455	4.96885099817365	4.86215153078838	4.86411146339831	4.75880601119791	NDUFA7	-0.197586469350674	5.94134238310066	-1.72242841176295	0.122218113038309	0.252071187486987	-6.04782182863009	Not significant
O95197	6.3442097741795	6.58537906265459	6.87369716989422	6.89405269526732	6.34851077955874	6.5102034860964	4.97570729159029	4.37458048482404	4.93287325093524	4.47985686021599	4.94703263086083	4.43560378937285	5.64251328441801	4.66307158833549	5.0748707733928	5.37683894702352	5.09100126707655	5.25138569705285	RTN3	-0.255079125888568	5.52660388711832	-1.65018788064154	0.136437417689677	0.272240537761084	-6.14891912034301	Not significant
O95202	4.9146583924292	4.69858773181093	4.78948179821448	5.38593057792932	4.84311867001044	4.62596840885112	5.59857247925662	5.48488884184396	5.36779261288943	5.51791988538735	5.41102209020643	5.48424016325806	4.3978708067561	4.58867135565166	4.6123250388755	4.75713233347001	4.67420208477873	4.59789861212787	LETM1	-0.0676648314016244	4.9365348104465	-0.509395181246771	0.623843834911292	0.746664177200018	-7.32036843254088	Not significant
O95218	5.0221439867503	5.13419183198237	4.8816470745243	4.57818194908591	4.83004162210169	4.7735136073311	5.24875711833265	5.11860360451538	5.24248053866514	5.23539663968509	4.96593919706113	5.11041222151376	5.03968266850463	5.02824722461455	5.07177925918242	4.84492213367558	4.69678127717883	4.73270868178019	ZRANB2	-0.231316420987511	4.98786971403544	-2.00789673595552	0.0785251048919156	0.189982948250339	-5.63042526269564	Not significant
O95219	4.76828770553148	3.88689421147895	4.57539576990295	3.8929994577159	4.29213844280573	3.92783580414132	3.59152513186813	3.96304973748586	3.72298684550763	3.55702343371957	3.65796516808671	3.62390942227177	4.43894183350212	4.46524587127694	4.43067373140814	4.10618582094601	4.19107969316231	4.28862054547725	SNX4	-0.31946296633713	4.10652007379868	-1.84948689769765	0.10050186834871	0.222232879419198	-5.86525699754254	Not significant
O95229	5.58269841736676	5.49227237831027	5.24117337731242	5.32615606421502	5.14025361129086	4.0688073662951	4.65217324971083	4.55861868445818	4.53503969853142	4.55824348507216	4.36151640853151	3.84327918767241	5.39266048873663	5.06049949834873	5.10899129368402	5.15323430670464	4.87417283317143	4.7445999126283	ZWINT	-0.990281896406137	4.71403643706834	-5.73174522213865	0.000393855997953335	0.00633119828919742	-0.100763704453242	Downregulated (FDR < 0.01, log2FC < -0.6)
O95232	5.11215081261629	5.41850414380779	5.34040019157035	4.93323951925642	5.10288029255384	5.76259863599611	4.97057988511056	4.91807433744713	5.09224764371612	5.00157916162491	5.06839627607295	5.11378612302518	4.34077561908562	4.02252373076795	4.05178136668951	4.23546696881117	4.20076094812328	4.37265348116558	LUC7L3	0.275177307791465	4.94542409283322	1.87754663853027	0.096223187615488	0.217082441849196	-5.82420125838489	Not significant
O95239	4.27539524216587	4.23593070984088	4.0640119757151	4.28057760073379	4.1623292942805	3.84146864391216	4.47796282595335	4.66961557364855	4.3876597881701	4.5621066181718	4.38795286254634	4.06327197098352	4.03580820496109	3.99172180542819	3.88268255442923	3.83040936741737	3.65960686221523	3.63610794678002	KIF4A	-0.416105903801538	4.05500247245933	-3.69207140312096	0.00581154615944323	0.0380573078722757	-2.97863338891503	Not significant
O95248-4	4.02743483353831	4.03501981305554	4.02433511548194	4.05154376114414	3.85434622907174	4.28473192497306	3.46362800497312	3.76265056484125	3.41851948610769	3.51187590149641	3.58116043947786	3.52445467674155	3.23456448155458	2.82463054719506	3.07076912514844	3.51294580779857	3.23275410330618	3.30667641913032	SBF1	0.130078566926306	3.64024839015182	1.11282387353001	0.297214484585135	0.458370308242688	-6.81851409063275	Not significant
O95249	5.36482611596786	5.18735429481688	5.1285593402141	5.44029482092637	5.41332731889649	5.40186700132428	3.95427613330824	3.25839737050219	4.13056846697061	3.56249261776472	3.90929013287358	4.33616891316393	4.22302800727253	3.96911748719823	4.33597856015361	3.97175710227261	4.20486006718786	4.32866254010557	GOSR1	0.17485606601505	4.60147145185707	1.41012337760274	0.195140957063367	0.342975015444706	-6.46802648825162	Not significant
O95251	3.5897204217958	3.44023268220318	3.58841808560055	4.02323824045275	3.42310212817269	3.45239019538933	4.28784670203492	4.37070610626533	4.16163035032493	4.36093538986857	3.8569067305848	3.65795927754501	5.40566772021797	5.38075463513742	5.39526095732168	5.38412671106226	5.38352719748501	5.44412864429017	KAT7	-0.242918908941394	4.30628549354553	-1.62319505943583	0.142129684982892	0.278930319134235	-6.18614167234227	Not significant
O95292	5.90954608916066	5.91490404603151	5.6800360036695	5.81604695542651	5.69068146215147	5.52763433196094	5.02861456342786	5.03237498668542	5.01982165923897	5.23641487448119	4.88815465318094	4.91941839720953	5.07600842816152	5.17384287573589	5.28987216778961	5.25109212175161	5.1147834115649	5.20183904178498	VAPB	-0.121759103264864	5.27717680861758	-0.909921910944093	0.388722529607988	0.548634362735115	-7.02228018240801	Not significant
